subj_idx,subnum_J,turkId, Private ID,rt,Direction,response,PDI,PDI_GROUP,CAPS,CAPS_GROUP,ASI,ASI_GROUP,dospert,DOSPERT_GROUP,samples,SAMPLES_GROUP,ranks,gender,language,education,religion,crtFamiliarity,verbalReasoning,wordSum,crt,intuitive,cape,pdiDichot,beadsDraws,DTD_GROUP,la_bead,adj_3,adj_6,adj_9,overAdjust,ipr,pr,bade,evidenceInt,evidIntImp,bace,posResp,la_bade,attempts,unchanged_bade,unchanged_bead,checks_passed,inattentive,unresponsive,check_match,drift_rate,decision_trheshold,trial
gwaszm,789,A25N802S4J344I,1650123,0.815935,Left,1,45,HPDI,32,HCAPS,15,HASI,99,HDOSPERT,5.666666667,HSAM,5.916666667,1,1,3,20,5,1,0.928571429,0.714285714,0.285714286,8,7,11,HDTD,44,0,0,0,0,50,0,-0.195,0.4,0.51625,0.45375,2.7225,0.22125,0,1,0,3,FALSE,FALSE,TRUE,2.000045759,1.240461417,5
gwaszm,789,A25N802S4J344I,1650123,0.817545,Right,1,45,HPDI,32,HCAPS,15,HASI,99,HDOSPERT,5.666666667,HSAM,5.916666667,1,1,3,20,5,1,0.928571429,0.714285714,0.285714286,8,7,11,HDTD,44,0,0,0,0,50,0,-0.195,0.4,0.51625,0.45375,2.7225,0.22125,0,1,0,3,FALSE,FALSE,TRUE,2.000045759,1.240461417,6
gwaszm,789,A25N802S4J344I,1650123,0.828245,Left,1,45,HPDI,32,HCAPS,15,HASI,99,HDOSPERT,5.666666667,HSAM,5.916666667,1,1,3,20,5,1,0.928571429,0.714285714,0.285714286,8,7,11,HDTD,44,0,0,0,0,50,0,-0.195,0.4,0.51625,0.45375,2.7225,0.22125,0,1,0,3,FALSE,FALSE,TRUE,2.000045759,1.240461417,7
gwaszm,789,A25N802S4J344I,1650123,0.832425,Left,1,45,HPDI,32,HCAPS,15,HASI,99,HDOSPERT,5.666666667,HSAM,5.916666667,1,1,3,20,5,1,0.928571429,0.714285714,0.285714286,8,7,11,HDTD,44,0,0,0,0,50,0,-0.195,0.4,0.51625,0.45375,2.7225,0.22125,0,1,0,3,FALSE,FALSE,TRUE,2.000045759,1.240461417,8
gwaszm,789,A25N802S4J344I,1650123,0.861845,Left,1,45,HPDI,32,HCAPS,15,HASI,99,HDOSPERT,5.666666667,HSAM,5.916666667,1,1,3,20,5,1,0.928571429,0.714285714,0.285714286,8,7,11,HDTD,44,0,0,0,0,50,0,-0.195,0.4,0.51625,0.45375,2.7225,0.22125,0,1,0,3,FALSE,FALSE,TRUE,2.000045759,1.240461417,9
gwaszm,789,A25N802S4J344I,1650123,0.862335,Left,1,45,HPDI,32,HCAPS,15,HASI,99,HDOSPERT,5.666666667,HSAM,5.916666667,1,1,3,20,5,1,0.928571429,0.714285714,0.285714286,8,7,11,HDTD,44,0,0,0,0,50,0,-0.195,0.4,0.51625,0.45375,2.7225,0.22125,0,1,0,3,FALSE,FALSE,TRUE,2.000045759,1.240461417,10
gwaszm,789,A25N802S4J344I,1650123,0.875965,Right,1,45,HPDI,32,HCAPS,15,HASI,99,HDOSPERT,5.666666667,HSAM,5.916666667,1,1,3,20,5,1,0.928571429,0.714285714,0.285714286,8,7,11,HDTD,44,0,0,0,0,50,0,-0.195,0.4,0.51625,0.45375,2.7225,0.22125,0,1,0,3,FALSE,FALSE,TRUE,2.000045759,1.240461417,11
gwaszm,789,A25N802S4J344I,1650123,0.91451,Right,1,45,HPDI,32,HCAPS,15,HASI,99,HDOSPERT,5.666666667,HSAM,5.916666667,1,1,3,20,5,1,0.928571429,0.714285714,0.285714286,8,7,11,HDTD,44,0,0,0,0,50,0,-0.195,0.4,0.51625,0.45375,2.7225,0.22125,0,1,0,3,FALSE,FALSE,TRUE,2.000045759,1.240461417,12
gwaszm,789,A25N802S4J344I,1650123,0.92784,Left,1,45,HPDI,32,HCAPS,15,HASI,99,HDOSPERT,5.666666667,HSAM,5.916666667,1,1,3,20,5,1,0.928571429,0.714285714,0.285714286,8,7,11,HDTD,44,0,0,0,0,50,0,-0.195,0.4,0.51625,0.45375,2.7225,0.22125,0,1,0,3,FALSE,FALSE,TRUE,2.000045759,1.240461417,13
gwaszm,789,A25N802S4J344I,1650123,0.934105,Right,1,45,HPDI,32,HCAPS,15,HASI,99,HDOSPERT,5.666666667,HSAM,5.916666667,1,1,3,20,5,1,0.928571429,0.714285714,0.285714286,8,7,11,HDTD,44,0,0,0,0,50,0,-0.195,0.4,0.51625,0.45375,2.7225,0.22125,0,1,0,3,FALSE,FALSE,TRUE,2.000045759,1.240461417,14
gwaszm,789,A25N802S4J344I,1650123,0.93853,Right,1,45,HPDI,32,HCAPS,15,HASI,99,HDOSPERT,5.666666667,HSAM,5.916666667,1,1,3,20,5,1,0.928571429,0.714285714,0.285714286,8,7,11,HDTD,44,0,0,0,0,50,0,-0.195,0.4,0.51625,0.45375,2.7225,0.22125,0,1,0,3,FALSE,FALSE,TRUE,2.000045759,1.240461417,15
gwaszm,789,A25N802S4J344I,1650123,0.999965,Right,1,45,HPDI,32,HCAPS,15,HASI,99,HDOSPERT,5.666666667,HSAM,5.916666667,1,1,3,20,5,1,0.928571429,0.714285714,0.285714286,8,7,11,HDTD,44,0,0,0,0,50,0,-0.195,0.4,0.51625,0.45375,2.7225,0.22125,0,1,0,3,FALSE,FALSE,TRUE,2.000045759,1.240461417,16
gwaszm,789,A25N802S4J344I,1650123,1.006065,Right,1,45,HPDI,32,HCAPS,15,HASI,99,HDOSPERT,5.666666667,HSAM,5.916666667,1,1,3,20,5,1,0.928571429,0.714285714,0.285714286,8,7,11,HDTD,44,0,0,0,0,50,0,-0.195,0.4,0.51625,0.45375,2.7225,0.22125,0,1,0,3,FALSE,FALSE,TRUE,2.000045759,1.240461417,17
gwaszm,789,A25N802S4J344I,1650123,1.011445,Left,1,45,HPDI,32,HCAPS,15,HASI,99,HDOSPERT,5.666666667,HSAM,5.916666667,1,1,3,20,5,1,0.928571429,0.714285714,0.285714286,8,7,11,HDTD,44,0,0,0,0,50,0,-0.195,0.4,0.51625,0.45375,2.7225,0.22125,0,1,0,3,FALSE,FALSE,TRUE,2.000045759,1.240461417,18
gwaszm,789,A25N802S4J344I,1650123,1.03556,Left,1,45,HPDI,32,HCAPS,15,HASI,99,HDOSPERT,5.666666667,HSAM,5.916666667,1,1,3,20,5,1,0.928571429,0.714285714,0.285714286,8,7,11,HDTD,44,0,0,0,0,50,0,-0.195,0.4,0.51625,0.45375,2.7225,0.22125,0,1,0,3,FALSE,FALSE,TRUE,2.000045759,1.240461417,19
gwaszm,789,A25N802S4J344I,1650123,1.055915,Left,1,45,HPDI,32,HCAPS,15,HASI,99,HDOSPERT,5.666666667,HSAM,5.916666667,1,1,3,20,5,1,0.928571429,0.714285714,0.285714286,8,7,11,HDTD,44,0,0,0,0,50,0,-0.195,0.4,0.51625,0.45375,2.7225,0.22125,0,1,0,3,FALSE,FALSE,TRUE,2.000045759,1.240461417,20
gwaszm,789,A25N802S4J344I,1650123,1.079645,Left,1,45,HPDI,32,HCAPS,15,HASI,99,HDOSPERT,5.666666667,HSAM,5.916666667,1,1,3,20,5,1,0.928571429,0.714285714,0.285714286,8,7,11,HDTD,44,0,0,0,0,50,0,-0.195,0.4,0.51625,0.45375,2.7225,0.22125,0,1,0,3,FALSE,FALSE,TRUE,2.000045759,1.240461417,21
gwaszm,789,A25N802S4J344I,1650123,1.09248,Right,0,45,HPDI,32,HCAPS,15,HASI,99,HDOSPERT,5.666666667,HSAM,5.916666667,1,1,3,20,5,1,0.928571429,0.714285714,0.285714286,8,7,11,HDTD,44,0,0,0,0,50,0,-0.195,0.4,0.51625,0.45375,2.7225,0.22125,0,1,0,3,FALSE,FALSE,TRUE,2.000045759,1.240461417,22
gwaszm,789,A25N802S4J344I,1650123,1.117855,Left,1,45,HPDI,32,HCAPS,15,HASI,99,HDOSPERT,5.666666667,HSAM,5.916666667,1,1,3,20,5,1,0.928571429,0.714285714,0.285714286,8,7,11,HDTD,44,0,0,0,0,50,0,-0.195,0.4,0.51625,0.45375,2.7225,0.22125,0,1,0,3,FALSE,FALSE,TRUE,2.000045759,1.240461417,23
gwaszm,789,A25N802S4J344I,1650123,1.21144,Right,1,45,HPDI,32,HCAPS,15,HASI,99,HDOSPERT,5.666666667,HSAM,5.916666667,1,1,3,20,5,1,0.928571429,0.714285714,0.285714286,8,7,11,HDTD,44,0,0,0,0,50,0,-0.195,0.4,0.51625,0.45375,2.7225,0.22125,0,1,0,3,FALSE,FALSE,TRUE,2.000045759,1.240461417,24
gwaszm,789,A25N802S4J344I,1650123,1.27734,Left,1,45,HPDI,32,HCAPS,15,HASI,99,HDOSPERT,5.666666667,HSAM,5.916666667,1,1,3,20,5,1,0.928571429,0.714285714,0.285714286,8,7,11,HDTD,44,0,0,0,0,50,0,-0.195,0.4,0.51625,0.45375,2.7225,0.22125,0,1,0,3,FALSE,FALSE,TRUE,2.000045759,1.240461417,25
gwaszm,789,A25N802S4J344I,1650123,1.278175,Right,1,45,HPDI,32,HCAPS,15,HASI,99,HDOSPERT,5.666666667,HSAM,5.916666667,1,1,3,20,5,1,0.928571429,0.714285714,0.285714286,8,7,11,HDTD,44,0,0,0,0,50,0,-0.195,0.4,0.51625,0.45375,2.7225,0.22125,0,1,0,3,FALSE,FALSE,TRUE,2.000045759,1.240461417,26
gwaszm,789,A25N802S4J344I,1650123,1.404775,Left,1,45,HPDI,32,HCAPS,15,HASI,99,HDOSPERT,5.666666667,HSAM,5.916666667,1,1,3,20,5,1,0.928571429,0.714285714,0.285714286,8,7,11,HDTD,44,0,0,0,0,50,0,-0.195,0.4,0.51625,0.45375,2.7225,0.22125,0,1,0,3,FALSE,FALSE,TRUE,2.000045759,1.240461417,27
gwaszm,789,A25N802S4J344I,1650123,1.41573,Left,1,45,HPDI,32,HCAPS,15,HASI,99,HDOSPERT,5.666666667,HSAM,5.916666667,1,1,3,20,5,1,0.928571429,0.714285714,0.285714286,8,7,11,HDTD,44,0,0,0,0,50,0,-0.195,0.4,0.51625,0.45375,2.7225,0.22125,0,1,0,3,FALSE,FALSE,TRUE,2.000045759,1.240461417,28
gwaszm,789,A25N802S4J344I,1650123,2.59389,Left,0,45,HPDI,32,HCAPS,15,HASI,99,HDOSPERT,5.666666667,HSAM,5.916666667,1,1,3,20,5,1,0.928571429,0.714285714,0.285714286,8,7,11,HDTD,44,0,0,0,0,50,0,-0.195,0.4,0.51625,0.45375,2.7225,0.22125,0,1,0,3,FALSE,FALSE,TRUE,2.000045759,1.240461417,29
gwaszm,789,A25N802S4J344I,1650123,4.128105,Right,0,45,HPDI,32,HCAPS,15,HASI,99,HDOSPERT,5.666666667,HSAM,5.916666667,1,1,3,20,5,1,0.928571429,0.714285714,0.285714286,8,7,11,HDTD,44,0,0,0,0,50,0,-0.195,0.4,0.51625,0.45375,2.7225,0.22125,0,1,0,3,FALSE,FALSE,TRUE,2.000045759,1.240461417,30
gllrgo,547,A1GRPIBHW72HDU,1649955,1.174,Right,1,58,HPDI,25,HCAPS,10,HASI,121,HDOSPERT,5.666666667,HSAM,7.25,1,1,2,75,5,0.75,0.571428571,0.857142857,0.142857143,4,7,9,LDTD,65,0,0,0,0,51,1,-0.2675,1.175,0.8875,0.3,3.9175,0.4625,0,0,0,2,FALSE,FALSE,TRUE,0.829680745,2.81146072,1
gllrgo,547,A1GRPIBHW72HDU,1649955,1.226,Right,1,58,HPDI,25,HCAPS,10,HASI,121,HDOSPERT,5.666666667,HSAM,7.25,1,1,2,75,5,0.75,0.571428571,0.857142857,0.142857143,4,7,9,LDTD,65,0,0,0,0,51,1,-0.2675,1.175,0.8875,0.3,3.9175,0.4625,0,0,0,2,FALSE,FALSE,TRUE,0.829680745,2.81146072,2
gllrgo,547,A1GRPIBHW72HDU,1649955,1.509,Right,1,58,HPDI,25,HCAPS,10,HASI,121,HDOSPERT,5.666666667,HSAM,7.25,1,1,2,75,5,0.75,0.571428571,0.857142857,0.142857143,4,7,9,LDTD,65,0,0,0,0,51,1,-0.2675,1.175,0.8875,0.3,3.9175,0.4625,0,0,0,2,FALSE,FALSE,TRUE,0.829680745,2.81146072,3
gllrgo,547,A1GRPIBHW72HDU,1649955,1.639,Right,0,58,HPDI,25,HCAPS,10,HASI,121,HDOSPERT,5.666666667,HSAM,7.25,1,1,2,75,5,0.75,0.571428571,0.857142857,0.142857143,4,7,9,LDTD,65,0,0,0,0,51,1,-0.2675,1.175,0.8875,0.3,3.9175,0.4625,0,0,0,2,FALSE,FALSE,TRUE,0.829680745,2.81146072,4
gllrgo,547,A1GRPIBHW72HDU,1649955,1.735,Right,1,58,HPDI,25,HCAPS,10,HASI,121,HDOSPERT,5.666666667,HSAM,7.25,1,1,2,75,5,0.75,0.571428571,0.857142857,0.142857143,4,7,9,LDTD,65,0,0,0,0,51,1,-0.2675,1.175,0.8875,0.3,3.9175,0.4625,0,0,0,2,FALSE,FALSE,TRUE,0.829680745,2.81146072,5
gllrgo,547,A1GRPIBHW72HDU,1649955,1.746,Right,1,58,HPDI,25,HCAPS,10,HASI,121,HDOSPERT,5.666666667,HSAM,7.25,1,1,2,75,5,0.75,0.571428571,0.857142857,0.142857143,4,7,9,LDTD,65,0,0,0,0,51,1,-0.2675,1.175,0.8875,0.3,3.9175,0.4625,0,0,0,2,FALSE,FALSE,TRUE,0.829680745,2.81146072,6
gllrgo,547,A1GRPIBHW72HDU,1649955,1.987,Left,1,58,HPDI,25,HCAPS,10,HASI,121,HDOSPERT,5.666666667,HSAM,7.25,1,1,2,75,5,0.75,0.571428571,0.857142857,0.142857143,4,7,9,LDTD,65,0,0,0,0,51,1,-0.2675,1.175,0.8875,0.3,3.9175,0.4625,0,0,0,2,FALSE,FALSE,TRUE,0.829680745,2.81146072,7
gllrgo,547,A1GRPIBHW72HDU,1649955,2.016,Right,1,58,HPDI,25,HCAPS,10,HASI,121,HDOSPERT,5.666666667,HSAM,7.25,1,1,2,75,5,0.75,0.571428571,0.857142857,0.142857143,4,7,9,LDTD,65,0,0,0,0,51,1,-0.2675,1.175,0.8875,0.3,3.9175,0.4625,0,0,0,2,FALSE,FALSE,TRUE,0.829680745,2.81146072,8
gllrgo,547,A1GRPIBHW72HDU,1649955,2.048,Left,1,58,HPDI,25,HCAPS,10,HASI,121,HDOSPERT,5.666666667,HSAM,7.25,1,1,2,75,5,0.75,0.571428571,0.857142857,0.142857143,4,7,9,LDTD,65,0,0,0,0,51,1,-0.2675,1.175,0.8875,0.3,3.9175,0.4625,0,0,0,2,FALSE,FALSE,TRUE,0.829680745,2.81146072,9
gllrgo,547,A1GRPIBHW72HDU,1649955,2.241,Right,0,58,HPDI,25,HCAPS,10,HASI,121,HDOSPERT,5.666666667,HSAM,7.25,1,1,2,75,5,0.75,0.571428571,0.857142857,0.142857143,4,7,9,LDTD,65,0,0,0,0,51,1,-0.2675,1.175,0.8875,0.3,3.9175,0.4625,0,0,0,2,FALSE,FALSE,TRUE,0.829680745,2.81146072,10
gllrgo,547,A1GRPIBHW72HDU,1649955,2.314,Left,1,58,HPDI,25,HCAPS,10,HASI,121,HDOSPERT,5.666666667,HSAM,7.25,1,1,2,75,5,0.75,0.571428571,0.857142857,0.142857143,4,7,9,LDTD,65,0,0,0,0,51,1,-0.2675,1.175,0.8875,0.3,3.9175,0.4625,0,0,0,2,FALSE,FALSE,TRUE,0.829680745,2.81146072,11
gllrgo,547,A1GRPIBHW72HDU,1649955,2.439,Right,1,58,HPDI,25,HCAPS,10,HASI,121,HDOSPERT,5.666666667,HSAM,7.25,1,1,2,75,5,0.75,0.571428571,0.857142857,0.142857143,4,7,9,LDTD,65,0,0,0,0,51,1,-0.2675,1.175,0.8875,0.3,3.9175,0.4625,0,0,0,2,FALSE,FALSE,TRUE,0.829680745,2.81146072,12
gllrgo,547,A1GRPIBHW72HDU,1649955,2.461,Left,1,58,HPDI,25,HCAPS,10,HASI,121,HDOSPERT,5.666666667,HSAM,7.25,1,1,2,75,5,0.75,0.571428571,0.857142857,0.142857143,4,7,9,LDTD,65,0,0,0,0,51,1,-0.2675,1.175,0.8875,0.3,3.9175,0.4625,0,0,0,2,FALSE,FALSE,TRUE,0.829680745,2.81146072,13
gllrgo,547,A1GRPIBHW72HDU,1649955,2.485,Left,1,58,HPDI,25,HCAPS,10,HASI,121,HDOSPERT,5.666666667,HSAM,7.25,1,1,2,75,5,0.75,0.571428571,0.857142857,0.142857143,4,7,9,LDTD,65,0,0,0,0,51,1,-0.2675,1.175,0.8875,0.3,3.9175,0.4625,0,0,0,2,FALSE,FALSE,TRUE,0.829680745,2.81146072,14
gllrgo,547,A1GRPIBHW72HDU,1649955,2.559,Right,1,58,HPDI,25,HCAPS,10,HASI,121,HDOSPERT,5.666666667,HSAM,7.25,1,1,2,75,5,0.75,0.571428571,0.857142857,0.142857143,4,7,9,LDTD,65,0,0,0,0,51,1,-0.2675,1.175,0.8875,0.3,3.9175,0.4625,0,0,0,2,FALSE,FALSE,TRUE,0.829680745,2.81146072,15
gllrgo,547,A1GRPIBHW72HDU,1649955,2.587,Left,1,58,HPDI,25,HCAPS,10,HASI,121,HDOSPERT,5.666666667,HSAM,7.25,1,1,2,75,5,0.75,0.571428571,0.857142857,0.142857143,4,7,9,LDTD,65,0,0,0,0,51,1,-0.2675,1.175,0.8875,0.3,3.9175,0.4625,0,0,0,2,FALSE,FALSE,TRUE,0.829680745,2.81146072,16
gllrgo,547,A1GRPIBHW72HDU,1649955,2.731,Left,1,58,HPDI,25,HCAPS,10,HASI,121,HDOSPERT,5.666666667,HSAM,7.25,1,1,2,75,5,0.75,0.571428571,0.857142857,0.142857143,4,7,9,LDTD,65,0,0,0,0,51,1,-0.2675,1.175,0.8875,0.3,3.9175,0.4625,0,0,0,2,FALSE,FALSE,TRUE,0.829680745,2.81146072,17
gllrgo,547,A1GRPIBHW72HDU,1649955,2.79,Left,1,58,HPDI,25,HCAPS,10,HASI,121,HDOSPERT,5.666666667,HSAM,7.25,1,1,2,75,5,0.75,0.571428571,0.857142857,0.142857143,4,7,9,LDTD,65,0,0,0,0,51,1,-0.2675,1.175,0.8875,0.3,3.9175,0.4625,0,0,0,2,FALSE,FALSE,TRUE,0.829680745,2.81146072,18
gllrgo,547,A1GRPIBHW72HDU,1649955,2.834,Right,0,58,HPDI,25,HCAPS,10,HASI,121,HDOSPERT,5.666666667,HSAM,7.25,1,1,2,75,5,0.75,0.571428571,0.857142857,0.142857143,4,7,9,LDTD,65,0,0,0,0,51,1,-0.2675,1.175,0.8875,0.3,3.9175,0.4625,0,0,0,2,FALSE,FALSE,TRUE,0.829680745,2.81146072,19
gllrgo,547,A1GRPIBHW72HDU,1649955,2.868,Right,1,58,HPDI,25,HCAPS,10,HASI,121,HDOSPERT,5.666666667,HSAM,7.25,1,1,2,75,5,0.75,0.571428571,0.857142857,0.142857143,4,7,9,LDTD,65,0,0,0,0,51,1,-0.2675,1.175,0.8875,0.3,3.9175,0.4625,0,0,0,2,FALSE,FALSE,TRUE,0.829680745,2.81146072,20
gllrgo,547,A1GRPIBHW72HDU,1649955,3.037,Right,1,58,HPDI,25,HCAPS,10,HASI,121,HDOSPERT,5.666666667,HSAM,7.25,1,1,2,75,5,0.75,0.571428571,0.857142857,0.142857143,4,7,9,LDTD,65,0,0,0,0,51,1,-0.2675,1.175,0.8875,0.3,3.9175,0.4625,0,0,0,2,FALSE,FALSE,TRUE,0.829680745,2.81146072,21
gllrgo,547,A1GRPIBHW72HDU,1649955,3.217,Right,1,58,HPDI,25,HCAPS,10,HASI,121,HDOSPERT,5.666666667,HSAM,7.25,1,1,2,75,5,0.75,0.571428571,0.857142857,0.142857143,4,7,9,LDTD,65,0,0,0,0,51,1,-0.2675,1.175,0.8875,0.3,3.9175,0.4625,0,0,0,2,FALSE,FALSE,TRUE,0.829680745,2.81146072,22
gllrgo,547,A1GRPIBHW72HDU,1649955,3.56,Left,1,58,HPDI,25,HCAPS,10,HASI,121,HDOSPERT,5.666666667,HSAM,7.25,1,1,2,75,5,0.75,0.571428571,0.857142857,0.142857143,4,7,9,LDTD,65,0,0,0,0,51,1,-0.2675,1.175,0.8875,0.3,3.9175,0.4625,0,0,0,2,FALSE,FALSE,TRUE,0.829680745,2.81146072,23
gllrgo,547,A1GRPIBHW72HDU,1649955,3.605,Right,1,58,HPDI,25,HCAPS,10,HASI,121,HDOSPERT,5.666666667,HSAM,7.25,1,1,2,75,5,0.75,0.571428571,0.857142857,0.142857143,4,7,9,LDTD,65,0,0,0,0,51,1,-0.2675,1.175,0.8875,0.3,3.9175,0.4625,0,0,0,2,FALSE,FALSE,TRUE,0.829680745,2.81146072,24
gllrgo,547,A1GRPIBHW72HDU,1649955,3.65,Right,0,58,HPDI,25,HCAPS,10,HASI,121,HDOSPERT,5.666666667,HSAM,7.25,1,1,2,75,5,0.75,0.571428571,0.857142857,0.142857143,4,7,9,LDTD,65,0,0,0,0,51,1,-0.2675,1.175,0.8875,0.3,3.9175,0.4625,0,0,0,2,FALSE,FALSE,TRUE,0.829680745,2.81146072,25
gllrgo,547,A1GRPIBHW72HDU,1649955,3.656,Left,1,58,HPDI,25,HCAPS,10,HASI,121,HDOSPERT,5.666666667,HSAM,7.25,1,1,2,75,5,0.75,0.571428571,0.857142857,0.142857143,4,7,9,LDTD,65,0,0,0,0,51,1,-0.2675,1.175,0.8875,0.3,3.9175,0.4625,0,0,0,2,FALSE,FALSE,TRUE,0.829680745,2.81146072,26
gllrgo,547,A1GRPIBHW72HDU,1649955,3.705,Right,0,58,HPDI,25,HCAPS,10,HASI,121,HDOSPERT,5.666666667,HSAM,7.25,1,1,2,75,5,0.75,0.571428571,0.857142857,0.142857143,4,7,9,LDTD,65,0,0,0,0,51,1,-0.2675,1.175,0.8875,0.3,3.9175,0.4625,0,0,0,2,FALSE,FALSE,TRUE,0.829680745,2.81146072,27
gllrgo,547,A1GRPIBHW72HDU,1649955,3.941,Right,1,58,HPDI,25,HCAPS,10,HASI,121,HDOSPERT,5.666666667,HSAM,7.25,1,1,2,75,5,0.75,0.571428571,0.857142857,0.142857143,4,7,9,LDTD,65,0,0,0,0,51,1,-0.2675,1.175,0.8875,0.3,3.9175,0.4625,0,0,0,2,FALSE,FALSE,TRUE,0.829680745,2.81146072,28
gllrgo,547,A1GRPIBHW72HDU,1649955,4.532,Left,1,58,HPDI,25,HCAPS,10,HASI,121,HDOSPERT,5.666666667,HSAM,7.25,1,1,2,75,5,0.75,0.571428571,0.857142857,0.142857143,4,7,9,LDTD,65,0,0,0,0,51,1,-0.2675,1.175,0.8875,0.3,3.9175,0.4625,0,0,0,2,FALSE,FALSE,TRUE,0.829680745,2.81146072,29
xkmalc,699,ASUYD8BPYM85M,1668399,0.48963,Left,1,26,HPDI,6,LCAPS,3,LASI,129,HDOSPERT,5.666666667,HSAM,6.75,1,1,1,0,5,1,0.785714286,0.714285714,0.285714286,2,4,13,HDTD,85,0,-10,-8,-18,50,0,-0.4575,0.43625,0.60375,0.4075,3.59125,0.3525,0,0,0,3,FALSE,FALSE,TRUE,1.314251099,1.146043605,1
xkmalc,699,ASUYD8BPYM85M,1668399,0.522015,Right,1,26,HPDI,6,LCAPS,3,LASI,129,HDOSPERT,5.666666667,HSAM,6.75,1,1,1,0,5,1,0.785714286,0.714285714,0.285714286,2,4,13,HDTD,85,0,-10,-8,-18,50,0,-0.4575,0.43625,0.60375,0.4075,3.59125,0.3525,0,0,0,3,FALSE,FALSE,TRUE,1.314251099,1.146043605,2
xkmalc,699,ASUYD8BPYM85M,1668399,0.538715,Right,1,26,HPDI,6,LCAPS,3,LASI,129,HDOSPERT,5.666666667,HSAM,6.75,1,1,1,0,5,1,0.785714286,0.714285714,0.285714286,2,4,13,HDTD,85,0,-10,-8,-18,50,0,-0.4575,0.43625,0.60375,0.4075,3.59125,0.3525,0,0,0,3,FALSE,FALSE,TRUE,1.314251099,1.146043605,3
xkmalc,699,ASUYD8BPYM85M,1668399,0.541405,Right,1,26,HPDI,6,LCAPS,3,LASI,129,HDOSPERT,5.666666667,HSAM,6.75,1,1,1,0,5,1,0.785714286,0.714285714,0.285714286,2,4,13,HDTD,85,0,-10,-8,-18,50,0,-0.4575,0.43625,0.60375,0.4075,3.59125,0.3525,0,0,0,3,FALSE,FALSE,TRUE,1.314251099,1.146043605,4
xkmalc,699,ASUYD8BPYM85M,1668399,0.55297,Left,1,26,HPDI,6,LCAPS,3,LASI,129,HDOSPERT,5.666666667,HSAM,6.75,1,1,1,0,5,1,0.785714286,0.714285714,0.285714286,2,4,13,HDTD,85,0,-10,-8,-18,50,0,-0.4575,0.43625,0.60375,0.4075,3.59125,0.3525,0,0,0,3,FALSE,FALSE,TRUE,1.314251099,1.146043605,5
xkmalc,699,ASUYD8BPYM85M,1668399,0.55935,Left,1,26,HPDI,6,LCAPS,3,LASI,129,HDOSPERT,5.666666667,HSAM,6.75,1,1,1,0,5,1,0.785714286,0.714285714,0.285714286,2,4,13,HDTD,85,0,-10,-8,-18,50,0,-0.4575,0.43625,0.60375,0.4075,3.59125,0.3525,0,0,0,3,FALSE,FALSE,TRUE,1.314251099,1.146043605,6
xkmalc,699,ASUYD8BPYM85M,1668399,0.56028,Right,1,26,HPDI,6,LCAPS,3,LASI,129,HDOSPERT,5.666666667,HSAM,6.75,1,1,1,0,5,1,0.785714286,0.714285714,0.285714286,2,4,13,HDTD,85,0,-10,-8,-18,50,0,-0.4575,0.43625,0.60375,0.4075,3.59125,0.3525,0,0,0,3,FALSE,FALSE,TRUE,1.314251099,1.146043605,7
xkmalc,699,ASUYD8BPYM85M,1668399,0.574505,Right,1,26,HPDI,6,LCAPS,3,LASI,129,HDOSPERT,5.666666667,HSAM,6.75,1,1,1,0,5,1,0.785714286,0.714285714,0.285714286,2,4,13,HDTD,85,0,-10,-8,-18,50,0,-0.4575,0.43625,0.60375,0.4075,3.59125,0.3525,0,0,0,3,FALSE,FALSE,TRUE,1.314251099,1.146043605,8
xkmalc,699,ASUYD8BPYM85M,1668399,0.57999,Right,1,26,HPDI,6,LCAPS,3,LASI,129,HDOSPERT,5.666666667,HSAM,6.75,1,1,1,0,5,1,0.785714286,0.714285714,0.285714286,2,4,13,HDTD,85,0,-10,-8,-18,50,0,-0.4575,0.43625,0.60375,0.4075,3.59125,0.3525,0,0,0,3,FALSE,FALSE,TRUE,1.314251099,1.146043605,9
xkmalc,699,ASUYD8BPYM85M,1668399,0.594475,Left,1,26,HPDI,6,LCAPS,3,LASI,129,HDOSPERT,5.666666667,HSAM,6.75,1,1,1,0,5,1,0.785714286,0.714285714,0.285714286,2,4,13,HDTD,85,0,-10,-8,-18,50,0,-0.4575,0.43625,0.60375,0.4075,3.59125,0.3525,0,0,0,3,FALSE,FALSE,TRUE,1.314251099,1.146043605,10
xkmalc,699,ASUYD8BPYM85M,1668399,0.61363,Left,1,26,HPDI,6,LCAPS,3,LASI,129,HDOSPERT,5.666666667,HSAM,6.75,1,1,1,0,5,1,0.785714286,0.714285714,0.285714286,2,4,13,HDTD,85,0,-10,-8,-18,50,0,-0.4575,0.43625,0.60375,0.4075,3.59125,0.3525,0,0,0,3,FALSE,FALSE,TRUE,1.314251099,1.146043605,11
xkmalc,699,ASUYD8BPYM85M,1668399,0.614775,Right,1,26,HPDI,6,LCAPS,3,LASI,129,HDOSPERT,5.666666667,HSAM,6.75,1,1,1,0,5,1,0.785714286,0.714285714,0.285714286,2,4,13,HDTD,85,0,-10,-8,-18,50,0,-0.4575,0.43625,0.60375,0.4075,3.59125,0.3525,0,0,0,3,FALSE,FALSE,TRUE,1.314251099,1.146043605,12
